design,draw,tau,tau_D
A_boundary_relabeling,271,0.005754883289819362,0.7653028071818628
A_boundary_relabeling,272,-3.7780791143658216e-4,0.9700100730370207
A_boundary_relabeling,273,-0.0034994229890011963,0.8741699269243804
A_boundary_relabeling,274,5.036084426063909e-4,0.9192229688352465
A_boundary_relabeling,275,-0.002618006634958223,0.8233828227226061
A_boundary_relabeling,276,0.00253004648811281,0.9432794805029947
A_boundary_relabeling,277,-5.915685894518034e-4,0.8474393343903543
A_boundary_relabeling,278,0.003411462842155784,0.8924923763012205
A_boundary_relabeling,279,2.8984776459116965e-4,0.79665223018858
A_boundary_relabeling,280,0.00523011492465127,0.9285170075883769
A_boundary_relabeling,281,0.002108499847086656,0.8326768614757365
A_boundary_relabeling,282,0.006111531278694242,0.8777299033866026
A_boundary_relabeling,283,0.00298991620112963,0.7818897572739623
A_boundary_relabeling,284,0.008137969324200663,0.9017864150543509
A_boundary_relabeling,285,0.00501635424663605,0.8059462689417105
A_boundary_relabeling,286,0.009019385678243636,0.8509993108525765
A_boundary_relabeling,287,0.005897770600679021,0.7551591647399362
A_boundary_relabeling,288,-0.0032072641962914983,0.9683673705722671
A_boundary_relabeling,289,-0.006328879273856111,0.8725272244596267
A_boundary_relabeling,290,-0.002325847842248524,0.9175802663704927
A_boundary_relabeling,291,-0.005447462919813138,0.8217401202578523
A_boundary_relabeling,292,-2.994097967421051e-4,0.9416367780382411
A_boundary_relabeling,293,-0.003421024874306719,0.8457966319256006
A_boundary_relabeling,294,5.820065573008684e-4,0.8908496738364666
A_boundary_relabeling,295,-0.002539608520263746,0.7950095277238263
A_boundary_relabeling,296,0.0024006586397963547,0.9268743051236231
A_boundary_relabeling,297,-7.20956437768259e-4,0.8310341590109828
A_boundary_relabeling,298,0.003282074993839328,0.8760872009218488
A_boundary_relabeling,299,1.604599162747139e-4,0.7802470548092084
A_boundary_relabeling,300,0.005308513039345748,0.900143712589597
A_boundary_relabeling,301,0.002186897961781133,0.8043035664769567
A_boundary_relabeling,302,0.0061899293933887194,0.8493566083878228
A_boundary_relabeling,303,0.003068314315824107,0.7535164622751823
A_boundary_relabeling,304,-0.0030643768854318383,0.9582237281303404
A_boundary_relabeling,305,-0.006185991962996452,0.8623835820177
A_boundary_relabeling,306,-0.002182960531388864,0.9074366239285659
A_boundary_relabeling,307,-0.005304575608953478,0.8115964778159256
A_boundary_relabeling,308,-1.5652248588244466e-4,0.9314931355963143
A_boundary_relabeling,309,-0.003278137563447059,0.835652989483674
A_boundary_relabeling,310,7.248938681605286e-4,0.88070603139454
A_boundary_relabeling,311,-0.0023967212094040853,0.7848658852818997
A_boundary_relabeling,312,0.0025435459506560148,0.9167306626816963
A_boundary_relabeling,313,-5.780691269085989e-4,0.820890516569056
A_boundary_relabeling,314,0.003424962304698988,0.8659435584799221
A_boundary_relabeling,315,3.033472271343744e-4,0.7701034123672817
A_boundary_relabeling,316,0.0054514003502054076,0.8900000701476704
A_boundary_relabeling,317,0.002329785272640793,0.7941599240350301
A_boundary_relabeling,318,0.00633281670424838,0.8392129659458961
A_boundary_relabeling,319,0.003211201626683767,0.7433728198332556
A_boundary_relabeling,320,-0.001954771554066885,0.9158341211972283
A_boundary_relabeling,321,-0.005076386631631498,0.8199939750845879
A_boundary_relabeling,322,-0.0010733552000239117,0.8650470169954538
A_boundary_relabeling,323,-0.004194970277588526,0.7692068708828136
A_boundary_relabeling,324,9.530828454825072e-4,0.8891035286632022
A_boundary_relabeling,325,-0.002168532232082107,0.793263382550562
A_boundary_relabeling,326,0.0018344991995254806,0.8383164244614278
A_boundary_relabeling,327,-0.0012871158780391329,0.7424762783487875
A_boundary_relabeling,328,0.0036531512820209672,0.8743410557485843
A_boundary_relabeling,329,5.315362044563527e-4,0.778500909635944
A_boundary_relabeling,330,0.004534567636063941,0.82355395154681
A_boundary_relabeling,331,0.0014129525584993263,0.7277138054341696
A_boundary_relabeling,332,0.006561005681570359,0.8476104632145584
A_boundary_relabeling,333,0.0034393906040057452,0.7517703171019179
A_boundary_relabeling,334,0.007442422035613333,0.796823359012784
A_boundary_relabeling,335,0.004320806958048719,0.7009832129001436
A_boundary_relabeling,336,-0.0018118842432072251,0.9056904787553016
A_boundary_relabeling,337,-0.004933499320771839,0.8098503326426613
A_boundary_relabeling,338,-9.304678891642515e-4,0.8549033745535272
A_boundary_relabeling,339,-0.004052082966728867,0.7590632284408868
A_boundary_relabeling,340,0.0010959701563421677,0.8789598862212755
A_boundary_relabeling,341,-0.002025644921222447,0.7831197401086352
A_boundary_relabeling,342,0.0019773865103851406,0.8281727820195012
A_boundary_relabeling,343,-0.0011442285671794728,0.7323326359068609
A_boundary_relabeling,344,0.0037960385928806272,0.8641974133066577
A_boundary_relabeling,345,6.744235153160129e-4,0.7683572671940174
A_boundary_relabeling,346,0.0046774549469236005,0.8134103091048833
A_boundary_relabeling,347,0.0015558398693589863,0.717570162992243
A_boundary_relabeling,348,0.006703892992430019,0.8374668207726316
A_boundary_relabeling,349,0.0035822779148654053,0.7416266746599913
A_boundary_relabeling,350,0.007585309346472994,0.7866797165708573
A_boundary_relabeling,351,0.00446369426890838,0.690839570458217
A_boundary_relabeling,352,-0.004641340528062141,0.9040477762905478
A_boundary_relabeling,353,-0.007762955605626755,0.8082076301779074
A_boundary_relabeling,354,-0.003759924174019168,0.8532606720887735
A_boundary_relabeling,355,-0.006881539251583781,0.7574205259761332
A_boundary_relabeling,356,-0.0017334861285127478,0.8773171837565218
A_boundary_relabeling,357,-0.0048551012060773615,0.7814770376438814
A_boundary_relabeling,358,-8.520697744697738e-4,0.8265300795547474
A_boundary_relabeling,359,-0.003973684852034389,0.7306899334421071
A_boundary_relabeling,360,9.665823080257119e-4,0.8625547108419039
A_boundary_relabeling,361,-0.0021550327695389017,0.7667145647292636
A_boundary_relabeling,362,0.001847998662068685,0.8117676066401295
A_boundary_relabeling,363,-0.0012736164154959289,0.7159274605274893
A_boundary_relabeling,364,0.003874436707575104,0.835824118307878
A_boundary_relabeling,365,7.528216300104906e-4,0.7399839721952376
A_boundary_relabeling,366,0.004755853061618078,0.7850370141061035
A_boundary_relabeling,367,0.001634237984053464,0.6891968679934632
A_boundary_relabeling,368,-0.00449845321720248,0.8939041338486211
A_boundary_relabeling,369,-0.007620068294767094,0.7980639877359808
A_boundary_relabeling,370,-0.003617036863159508,0.8431170296468469
A_boundary_relabeling,371,-0.00673865194072412,0.7472768835342064
A_boundary_relabeling,372,-0.0015905988176530869,0.8671735413145951
A_boundary_relabeling,373,-0.004712213895217701,0.7713333952019547
A_boundary_relabeling,374,-7.091824636101138e-4,0.8163864371128208
A_boundary_relabeling,375,-0.0038307975411747287,0.7205462910001804
A_boundary_relabeling,376,0.0011094696188853718,0.8524110683999773
A_boundary_relabeling,377,-0.0020121454586792416,0.7565709222873369
A_boundary_relabeling,378,0.001990885972928345,0.8016239641982028
A_boundary_relabeling,379,-0.0011307291046362684,0.7057838180855626
A_boundary_relabeling,380,0.004017324018434764,0.8256804758659512
A_boundary_relabeling,381,8.957089408701506e-4,0.7298403297533108
A_boundary_relabeling,382,0.004898740372477737,0.7748933716641769
A_boundary_relabeling,383,0.0017771252949131237,0.6790532255515366
A_boundary_relabeling,384,2.335376038776094e-4,0.9629724973277609
A_boundary_relabeling,385,-0.0028880774736870047,0.8671323512151206
A_boundary_relabeling,386,0.0011149539579205828,0.9121853931259866
A_boundary_relabeling,387,-0.0020066611196440315,0.8163452470133462
A_boundary_relabeling,388,0.0031413920034270015,0.9362419047937348
A_boundary_relabeling,389,1.9776925862388135e-5,0.8404017586810945
A_boundary_relabeling,390,0.004022808357469976,0.8854548005919606
A_boundary_relabeling,391,9.011932799053615e-4,0.7896146544793202
A_boundary_relabeling,392,0.005841460439965462,0.9214794318791171
A_boundary_relabeling,393,0.0027198453624008474,0.8256392857664766
A_boundary_relabeling,394,0.0067228767940084345,0.8706923276773427
A_boundary_relabeling,395,0.0036012617164438206,0.7748521815647024
A_boundary_relabeling,396,0.008749314839514855,0.894748839345091
A_boundary_relabeling,397,0.0056276997619502415,0.7989086932324506
A_boundary_relabeling,398,0.009630731193557828,0.8439617351433166
A_boundary_relabeling,399,0.006509116115993214,0.7481215890306763
A_boundary_relabeling,400,3.764249147372694e-4,0.9528288548858341
A_boundary_relabeling,401,-0.0027451901628273447,0.8569887087731939
A_boundary_relabeling,402,0.0012578412687802426,0.9020417506840599
A_boundary_relabeling,403,-0.0018637738087843715,0.8062016045714195
A_boundary_relabeling,404,0.0032842793142866624,0.9260982623518081
A_boundary_relabeling,405,1.6266423672204813e-4,0.8302581162391679
A_boundary_relabeling,406,0.004165695668329636,0.8753111581500339
A_boundary_relabeling,407,0.0010440805907650215,0.7794710120373934
A_boundary_relabeling,408,0.005984347750825122,0.9113357894371903
A_boundary_relabeling,409,0.0028627326732605075,0.8154956433245499
A_boundary_relabeling,410,0.006865764104868095,0.86054868523541606
A_boundary_relabeling,411,0.0037441490273034815,0.7647085391227757
A_boundary_relabeling,412,0.008892202150374515,0.8846051969031643
A_boundary_relabeling,413,0.005770587072809901,0.788765050790524
A_boundary_relabeling,414,0.009773618504417488,0.83381809270139
A_boundary_relabeling,415,0.006652003426852874,0.7379779465887496
A_boundary_relabeling,416,-0.0024530313701176453,0.9511861524210805
A_boundary_relabeling,417,-0.005574646447682259,0.8553460063084402
A_boundary_relabeling,418,-0.0015716150160746721,0.9003990482193062
A_boundary_relabeling,419,-0.004693230093639285,0.8045589021066657
A_boundary_relabeling,420,4.548230294317469e-4,0.9244555598870545
A_boundary_relabeling,421,-0.0026667920481328673,0.8286154137744141
A_boundary_relabeling,422,0.0013362393834747202,0.8736684556852801
A_boundary_relabeling,423,-0.0017853756940898935,0.7778283095726398
A_boundary_relabeling,424,0.0031548914659702064,0.9096930869724366
A_boundary_relabeling,425,3.327638840559264e-5,0.8138529408597963
A_boundary_relabeling,426,0.004036307820013179,0.8589059827706622
A_boundary_relabeling,427,9.146927424485658e-4,0.7630658366580219
A_boundary_relabeling,428,0.0060627458655196,0.8829624944384105
A_boundary_relabeling,429,0.002941130787954985,0.7871223483257702
A_boundary_relabeling,430,0.006944162219562572,0.8321753902366362
A_boundary_relabeling,431,0.003822547141997959,0.7363352441239958
A_boundary_relabeling,432,-0.0023101440592579858,0.9410425099791538
A_boundary_relabeling,433,-0.005431759136822599,0.8452023638665135
A_boundary_relabeling,434,-0.0014287277052150121,0.8902554057773794
A_boundary_relabeling,435,-0.004550342782779626,0.7944152596647391
A_boundary_relabeling,436,5.977103402914074e-4,0.9143119174451277
A_boundary_relabeling,437,-0.0025239047372732073,0.8184717713324874
